"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene9117",89756083,89768170,"7","ZNF554","protein_coding","100125579",0.729327012567744,0.214828252878595,3.07778182368756,0.00546899579956402,0.0410790399726193,-2.37191075831563
"gene4307",116127110,116139597,"3","ACKR3","protein_coding","509585",-0.647536651937886,2.20549729589931,-3.23182473944673,0.00380575542760638,0.0324222919829081,-2.37418675109194
"gene24501",66828209,66893023,"21","WDR20","protein_coding","516477",-0.198976400969453,6.26495847505958,-3.48379296750731,0.00208571529076904,0.0219309482335313,-2.37712099642369
"gene8176",3897172,4186743,"7","EFNA5","protein_coding","616742",0.363556415990378,6.28283974875073,3.47487383050775,0.00213091166436603,0.0221596577908676,-2.38201721063404
"gene14874",71844823,72120940,"12","LOC113902492","protein_coding",NA,1.00061603787385,7.24428697914995,3.5005222062704,0.00200345918686541,0.0213163546880182,-2.38523040835051
"gene5638",6710585,6758248,"5","NFAM1","protein_coding","512151",-0.968941552128343,2.13708125167242,-3.24816536455837,0.00366125127568454,0.03163422684152,-2.38573402156358
"gene18494",28696542,28738030,"16","PARP1","protein_coding","286764",-0.267412730797731,6.42344419178125,-3.48237784898471,0.00209282304557032,0.0219741749987227,-2.38745062703139
"gene2775",10550260,10752789,"3","LOC113884434","protein_coding",NA,0.830763296830527,5.25850498056255,3.42378196395622,0.00240887620957535,0.0239954698755572,-2.3901703562451
"gene28130",20525630,20600056,"26","RBM20","protein_coding","525419",-0.705381755519831,2.48435155094534,-3.25468541381417,0.00360509143582156,0.0313085352718898,-2.39096520573673
"gene16652",66484193,66657321,"14","MATN2","protein_coding","781953",-0.623577585897946,4.93323584844622,-3.41634549272213,0.00245218141615145,0.0242411170441515,-2.39337003842833
"gene7447",20902614,20933829,"6","CXXC4","protein_coding","101905713",0.742571420848726,2.9608480593525,3.28748129571477,0.00333505512293171,0.0296443536083789,-2.39344338427004
"gene8241",17146931,17575933,"7","FAM172A","protein_coding","617002",-0.160467704808419,7.88214598452094,-3.50656774978424,0.0019745222579869,0.0211141088467198,-2.39449801680341
"gene23429",22161362,22169764,"20","SETD9","protein_coding","540253",-0.455836645525257,1.45626063960532,-3.16794363792811,0.00442558650105454,0.0357684100439149,-2.39707076665027
"gene27959",1264618,1275549,"26","PPP2R2D","protein_coding","786293",-1.14383491873052,0.565938474881139,-3.07961088991882,0.005445644622986,0.040957133430626,-2.39782322467922
"gene31740",136465801,137374031,"X","TENM1","protein_coding","100336965",0.810604451451004,2.60607453300898,3.24667517512753,0.00367420559503252,0.0316649525981866,-2.39802660291017
"gene12982",80136837,80174039,"10","NEK9","protein_coding","534652",0.197758967065702,6.52289915478924,3.4758951794104,0.00212568793333632,0.0221459453826398,-2.39923128642385
"gene4550",8051536,8052580,"4","LOC113891055","protein_coding",NA,0.753330332791779,0.929285457182012,3.10947649502323,0.00507768700336103,0.0391066948792129,-2.40440365890557
"gene22130",27523197,27528366,"19","CHRNE","protein_coding","281688",0.627242995982024,0.635307594853238,3.09020478979504,0.00531227367036644,0.0402394087061194,-2.40471092415493
"gene21841",16175530,16211500,"19","CCT6B","protein_coding","538090",-0.27842334436858,3.31995832540235,-3.31803354464118,0.00310124753360094,0.0282752005836832,-2.40700303318324
"gene24777",9120921,9122881,"22","LOC113880835","protein_coding",NA,-0.714497983518892,2.77894867775828,-3.26013499651568,0.00355879432017248,0.0310231812632904,-2.4139935215505
"gene19234",1326154,1340201,"17","RAB36","protein_coding","518312",-0.644836064724096,-0.433504111256806,-3.0323352828326,0.00608115239160207,0.0438384091687822,-2.41666269795684
"gene31964",23911,43407,"NW_020867095.1","LOC113888559","lncRNA",NA,0.673376959726519,2.97180385142594,3.26454254784119,0.00352177256242372,0.0307892685531936,-2.42121932324011
"gene7952",97214283,97274395,"6","SEC31A","protein_coding","531964",0.243190274286814,7.75868500861577,3.49227972340739,0.00204358178535227,0.0216215528073371,-2.4228236104053
"gene31451",108990752,109023585,"X","MPP1","protein_coding","510998",-0.300950702760264,5.32193279511881,-3.42371553032232,0.00240925974915425,0.0239954698755572,-2.42375864963687
"gene27293",14503354,14552621,"25","CRCP","protein_coding","507533",-0.415259043323596,5.39846555275615,-3.42830746859184,0.00238288917655622,0.0239050857322986,-2.42917027773804
"gene24284",51268752,51590733,"21","LRFN5","protein_coding","539366",-0.781957331039305,0.76257012451126,-3.10339301758541,0.00515063780097979,0.0394009896169376,-2.42943292397229
"gene3058",19260089,19310198,"3","TUFT1","protein_coding","282104",0.368687994450421,3.89065501096997,3.33323815522578,0.00299091348139943,0.0275348544691821,-2.43338684170531
"gene1716",59011353,59014317,"2","LOC113904570","lncRNA",NA,-1.06757133575438,-0.372041452649864,-3.03175000739018,0.00608945036207741,0.0438470480597229,-2.43438347040092
"gene8984",73152994,73282236,"7","SEMA6A","protein_coding","516019",-0.324946628901808,5.98392770445172,-3.44624976215873,0.00228252762039975,0.0232391636181094,-2.43462293027154
"gene26487",51650421,51700619,"23","LOC113881571","protein_coding",NA,-1.93517013756256,-0.250668257098961,-3.02374083730892,0.00620410301714394,0.0444235709725042,-2.43506832440035
"gene254",42798384,42886103,"1","ST3GAL6","protein_coding","444860",-0.152130303814175,8.0837126479774,-3.49103953422528,0.00204968645547706,0.0216592022776592,-2.43695712024518
"gene27330",15314283,15325519,"25","KAT8","protein_coding","100125883",0.219472896390348,4.36074231536187,3.36204504936704,0.00279225895481382,0.0263475882408472,-2.43999482077239
"gene10277",48389980,48401348,"8","ZFAND5","protein_coding","404110",0.277913776263658,5.32518902398537,3.40857356934724,0.00249825243303721,0.0245397047593892,-2.44094330378185
"gene25688",22284357,22306560,"23","LOC113882161","lncRNA",NA,-2.93765038131876,2.03138921262229,-3.17506383385081,0.0043519346182774,0.0354595132474872,-2.44343234368003
"gene26802",43218396,43234936,"24","CEP76","protein_coding","515285",-0.157623197869028,4.60742310041337,-3.37789710927005,0.00268848942812306,0.0256817914882973,-2.44361597825806
"gene10866",102653791,102663766,"8","ALAD","protein_coding","510679",0.304036253355596,7.61805445324946,3.48052323245625,0.00210217418376594,0.0220121162186166,-2.44920603143386
"gene24403",60744365,60792626,"21","C21H14orf132","protein_coding","617871",-0.41070618988479,1.76521303858625,-3.17889317604759,0.00431281548884325,0.0352767299303698,-2.4495647343249
"gene19899",61993207,62068576,"17","EDNRA","protein_coding","281749",0.314673440848742,5.73975859124508,3.42597431802084,0.00239625255596947,0.0239331751515783,-2.45391568651499
"gene4854",27917910,27920944,"4","ARF5","protein_coding","511918",0.354118930585757,0.875800121517611,3.08386071546953,0.00539175867125704,0.0406784879264284,-2.45446341487964
"gene3818",82882682,82978587,"3","ATG4C","protein_coding","531455",-0.24755405134026,5.05474381125959,-3.39198712530917,0.00259941861515938,0.0251558071101858,-2.45572220957038
"gene1376",6807037,6827800,"2","LOC113901381","lncRNA",NA,1.0965655766352,0.59545246681876,3.03863737435862,0.00599248815687621,0.0434755654639381,-2.45734860931272
"gene31873",755864,769303,"NW_020867070.1","LOC113888458","protein_coding",NA,1.19996529965711,2.52320001297732,3.22538895155958,0.00386417423825758,0.0327396395993408,-2.45967453639844
"gene32378",23797,90464,"NW_020867659.1","LOC113889006","lncRNA",NA,2.03264578658973,0.550226553440797,3.06889028034383,0.0055838928423781,0.0416113749134378,-2.46053832059589
"gene16282",16470170,16527435,"14","ANXA13","protein_coding","614415",-0.478164810563657,3.37540372951616,-3.29654594761776,0.00326395380731872,0.0292261295389018,-2.46107751135603
"gene8941",71652549,71656665,"7","LOC113895534","lncRNA",NA,-0.46285340204879,0.334910825512865,-3.06243300270163,0.00566878782105367,0.0420239769000645,-2.46284838660877
"gene30794",52528622,52537790,"X","LOC113887307","lncRNA",NA,-0.433776380896712,1.48368866303547,-3.14883027307153,0.00462930809055837,0.0368257269810168,-2.46308949398711
"gene16849",1843334,1894989,"15","LOC113905241","protein_coding",NA,-0.984484085374192,6.29320638123577,-3.44566621716566,0.00228572574241531,0.0232516503296528,-2.46524915383478
"gene19205",762289,765736,"17","SLC7A4","protein_coding","504923",-1.02431718184276,-0.09851485350883,-3.00766497018053,0.0064405246222807,0.0455793034105082,-2.46638157625547
"gene18513",30831587,30944548,"16","LOC113906478","lncRNA",NA,-0.752634464193236,-0.948574865013703,-2.97804074005503,0.00689904373082678,0.0477710341850045,-2.46657225818917
"gene21541",59124041,59243015,"18","LOC113875516","lncRNA",NA,-1.11702971746847,2.89811654728313,-3.24355532451649,0.00370147087281132,0.03185286998439,-2.46749969420082
"gene12421",30629471,30670981,"10","EXD1","protein_coding","617602",-0.610929504199016,2.2296274000052,-3.19839147251763,0.00411884851385602,0.0342659998856882,-2.46802547617698
"gene1916",91846909,91855785,"2","CD28","protein_coding","281050",1.10820498621182,0.287665583872217,3.02347206358358,0.00620798632027119,0.0444300892561916,-2.46998618822178
"gene8360",39807579,39828518,"7","UBLCP1","protein_coding","508163",0.251780895733709,4.43701920873185,3.35443676770188,0.00284344032209651,0.0267120100496012,-2.47065718832588
"gene105",6967479,7026536,"1","LTN1","protein_coding","519526",0.213310661582668,6.26714559115307,3.43777400068003,0.00232941169158015,0.0235606718478024,-2.47087505451734
"gene22863",49261242,49284894,"19","LOC113877502","protein_coding",NA,0.725776826136318,1.22693369393192,3.10439984887366,0.00513849482459906,0.0393506368638751,-2.47488769079937
"gene11489",74580936,74809923,"9","MAP3K5","protein_coding","537380",0.425413685320341,5.34924665759188,3.3980560028278,0.00256194708197951,0.0249493048337281,-2.47526096691348
"gene19770",37832748,37845270,"17","BBS12","protein_coding","516376",-0.418606710232319,1.77843148645296,-3.15197219501734,0.00459520794753104,0.0367034144654205,-2.47606383641575
"gene24651",2705204,2728257,"22","XPC","protein_coding","524274",0.330432881242105,5.91249400299331,3.42621089819731,0.0023948941881399,0.0239331751515783,-2.4771717965519
"gene14638",28412070,28506002,"12","ZAR1L","protein_coding","616037",-0.229977662500052,6.0113328033607,-3.43171159691133,0.00236352217608962,0.023765131667738,-2.47843736964893
"gene1127",142301031,142405619,"1","PDE9A","protein_coding","511665",-0.5232826301861,5.71403759468087,-3.42525592498444,0.0024003819537935,0.0239517291377647,-2.47883693316339
"gene26627",21781594,21806604,"24","INO80C","protein_coding","533426",0.339088381134209,5.16513728061808,3.3891783014071,0.00261694187277389,0.0252249473549587,-2.4796629226375
"gene7082",93744926,93748701,"5","NPFF","protein_coding","281354",-0.62434431644883,-1.32234178613624,-2.95603459464631,0.00725975028057439,0.0494634086998046,-2.48004749362853
"gene30079",33013146,33047710,"29","AAMDC","protein_coding","533224",-0.208444287229103,3.97608319972323,-3.32277080451991,0.00306645292353721,0.0280330809178606,-2.48070245670711
"gene12899",75053447,75086169,"10","PLEKHD1","protein_coding","100141172",-0.637985424549879,-0.315435498554406,-3.02099372578972,0.00624390415706095,0.0446521821875065,-2.48259263071899
"gene13237",5730603,5929131,"11","NPAS2","protein_coding","614049",-0.40770614829191,3.79027307379468,-3.31822009231711,0.00309987012505408,0.0282752005836832,-2.48806719074211
"gene8852",69381612,69399342,"7","TRIM58","protein_coding","525584",0.421857204811442,6.67536685301198,3.4452697189628,0.00228790125221756,0.023252129034634,-2.4881851419572
"gene15576",31244010,31246932,"13","GNRH2","protein_coding","100848664",0.640513325166166,-0.894963041018916,2.9564055528686,0.00725352276220394,0.049440778346705,-2.48840813696702
"gene8940",71644635,71654690,"7","PRR7","protein_coding","538641",-0.613809788133413,-0.687427414104677,-2.97828025722679,0.00689521394121089,0.0477639555300574,-2.48980710027261
"gene28230",29655096,29668791,"26","SEMA4G","protein_coding","524002",-0.201464480025177,6.06600158152987,-3.42875271449065,0.00238034726692587,0.0239050857322986,-2.49116890494409
"gene13630",46119833,46130006,"11","NT5DC4","protein_coding","522726",1.36718616961509,-1.42787145447693,2.94938634524503,0.00737223101096054,0.0499475919507504,-2.49256616438954
"gene14379",105145797,105151093,"11","CLIC3","protein_coding","505436",-1.45208092774882,-1.14027656094615,-2.9508619951941,0.00734712149923695,0.0498901183523144,-2.49654193341772
"gene14682",32207309,32218646,"12","GTF3A","protein_coding","100135054",-0.354832219250634,2.68411580580982,-3.22345363815582,0.00388191083905785,0.0328571886093986,-2.49659201260699
"gene14878",72616370,72667045,"12","DZIP1","protein_coding","506546",0.364409301995473,4.33255619537973,3.33434442022189,0.0029830365953228,0.0274920918722789,-2.49726355197389
"gene11149",33340666,33415375,"9","DCBLD1","protein_coding","100298760",0.203754469766995,4.39458230087635,3.33969770081527,0.00294520437979689,0.0272795632024092,-2.50055237866522
"gene10358",59720423,59739105,"8","NPR2","protein_coding","281357",-0.335728972119059,2.90685142444799,-3.24985468163361,0.0036466195308735,0.0315885631765534,-2.50066072629942
"gene31167",84099515,84452209,"X","TRPC5","protein_coding","407103",0.385795218429185,7.39063864115914,3.45276789464737,0.00224710095861172,0.022974716712056,-2.50219282616618
"gene7619",57020996,57100593,"6","C6H4orf19","protein_coding","511424",-0.276604488493327,6.34490336152791,-3.42853609797145,0.00238158359994465,0.0239050857322986,-2.50555607027336
"gene1946",95544218,95576601,"2","LOC113906851","lncRNA",NA,1.042186228867,-0.257183214102024,2.9619990283477,0.00716023959164284,0.0490604736901408,-2.50713793167132
"gene4699",14824790,14873632,"4","KIAA1147","protein_coding","506984",-0.295543476750046,5.94506459342297,-3.41128959596399,0.00248205689467355,0.0244229230474731,-2.50801548011608
"gene31497",111341332,111583339,"X","GABRA3","protein_coding","282237",0.641163432287702,2.02981566465145,3.14607659394351,0.00465939554161523,0.036958101987513,-2.50838733036221
"gene25185",47453678,47502020,"22","ZNF621","protein_coding","530346",0.209626108410295,3.72506163036745,3.29490506638058,0.0032767143713255,0.0292846594673011,-2.50955790720587
"gene20704",13950581,13963911,"18","PLAUR","protein_coding","281983",-0.533992967019687,1.55333514582905,-3.11205507039989,0.00504706743904615,0.0389358662781071,-2.51067013242873
"gene7491",25645159,25660798,"6","ADH6","protein_coding","510551",-1.78641200067064,0.731466634026421,-3.06242439306015,0.00566890183892599,0.0420239769000645,-2.51257153481272
"gene14014",89004795,89133575,"11","RNF144A","protein_coding","618176",-0.29426679133489,7.07489751937723,-3.4439955263722,0.00229490621618797,0.0232954889355644,-2.51300336670552
"gene25671",20976422,21014615,"23","PLA2G7","protein_coding","282311",0.527526954885026,4.51676920828015,3.33555557353783,0.00297443604040374,0.0274723563275727,-2.51326162392362
"gene29262",42271617,42277253,"28","GDF2","protein_coding","540384",0.320463290771384,3.6859430646458,3.2869612722819,0.00333917942880725,0.0296500311181094,-2.51350272932523
"gene3339",28400796,28441697,"3","TSPAN2","protein_coding","539001",-0.295378917356252,3.28586287959614,-3.26266798375945,0.00353747225619493,0.0308789202127473,-2.51753628372637
"gene11084",24054658,24108100,"9","ECHDC1","protein_coding","536284",-0.196488088561976,5.32675253614169,-3.37915873956725,0.00268039412326679,0.0256476632278615,-2.52006243572857
"gene8379",41866852,41916340,"7","HAVCR2","protein_coding","768047",-0.302651731998762,4.70161306550052,-3.34891503303715,0.00288115667675438,0.0269324827151771,-2.52011132816043
"gene9664",102443904,102456025,"7","LOC113896480","protein_coding",NA,-0.711751765184509,0.954895641467867,-3.09177414666742,0.00529278614886075,0.0401454171870566,-2.52215612583851
"gene3765",75160357,75782447,"3","LRRC7","protein_coding","538844",0.776284994739867,4.5576587577241,3.32682919583891,0.00303694694488215,0.0278231439813032,-2.52369769371781
"gene27929",228802,241888,"26","SPRN","protein_coding","616266",-0.955105575036522,0.803681024792567,-3.07523428183905,0.00550168038225716,0.041248611248413,-2.52525311188459
"gene1526",24740453,24775458,"2","LOC113902480","protein_coding",NA,0.430187085435005,4.80439758980811,3.35025001868005,0.00287199359101969,0.0268763624664565,-2.52691507850519
"gene24770",8834281,8847000,"22","LOC113880775","lncRNA",NA,-0.433057565082646,1.23681156544086,-3.09117876115911,0.00530017123294357,0.0401835174625975,-2.52720512115637
"gene11948",14464272,14468976,"10","LTB4R","protein_coding","613482",-0.344426430261831,1.52311710464976,-3.10618859406893,0.00511698959223798,0.0393026383443543,-2.52857392973667
"gene32030",6472,24135,"NW_020867193.1","LOC113888632","protein_coding",NA,1.13306632323757,-0.313958083653908,2.94923261203622,0.00737485164170252,0.0499475919507504,-2.52886231827162
"gene1637",38216938,38330787,"2","LOC113900206","protein_coding",NA,-0.67166287669636,5.07278462491036,-3.36290711687295,0.00278651672022947,0.0263372272007022,-2.52929192274377
"gene14133",97283584,97286304,"11","LOC113901666","lncRNA",NA,1.034867624746,-0.0785927077882537,2.96339833549244,0.00713708353908469,0.0489527627211318,-2.52957845575458
"gene17686",37295950,37297798,"15","CAVIN3","protein_coding","510203",-0.660374946571607,-0.625241308196612,-2.95826670331944,0.00722235558489049,0.049327151973401,-2.53011004880401
"gene14665",31164643,31182721,"12","SLC46A3","protein_coding","781117",-0.3444080299236,3.51930722820577,-3.27462821967294,0.00343845847658541,0.0303033569799581,-2.5324486024288
"gene11464",72105885,72108893,"9","TCF21","protein_coding","510873",0.376077253784124,2.40172948054972,3.17449502632539,0.00435777455359301,0.0354900997990799,-2.53265653744756
"gene13162",1145172,1196078,"11","BCL2L11","protein_coding","507390",0.290263879799453,4.64256956054663,3.3409556588368,0.00293638228638593,0.0272507027188496,-2.53509165988056
"gene5863",16128433,16134109,"5","CD27","protein_coding","512514",-0.812110817960475,-0.227830465918813,-2.99310326218417,0.00666212755038869,0.0465473412791634,-2.53706281858527
"gene15843",53022293,53114504,"13","LOC113903546","lncRNA",NA,0.808152547132126,1.29345918346731,3.06909199482711,0.00558126068797044,0.0416113749134378,-2.54075826752578
"gene30037",25123121,25136194,"29","IGSF22","protein_coding","787080",-0.46621805700767,-0.076591981716049,-2.99657085268826,0.00660870247337722,0.0463262691304354,-2.54160351914251
"gene20222",4184874,4197041,"18","LOC113876021","lncRNA",NA,0.451015833655594,1.07880871995015,3.0625499885993,0.0056672387903305,0.0420239769000645,-2.54180013051571
"gene24305",54989493,55010957,"21","TGM7","protein_coding","538521",0.984045652696086,0.984544810386234,3.05414618887191,0.00577955821766256,0.0425629590904766,-2.54451068755528
"gene15981",67466071,67551039,"13","ITIH5","protein_coding","534787",-0.443778044207567,4.53205998778572,-3.34087542735741,0.00293694418268217,0.0272507027188496,-2.54533639957131
"gene4493",6637190,6644356,"4","LOC113891014","protein_coding",NA,2.17390299695141,2.36914367585774,3.17536364137869,0.0043488595488779,0.0354514362745854,-2.54622146847865
"gene32579",13417,13607,"NW_020867864.1","LOC113889226","snRNA",NA,1.45715893275687,-0.101058954707557,2.96942786645329,0.00703812384674585,0.04843834992099,-2.5462378211436
"gene9380",95886981,95895918,"7","ANGPTL6","protein_coding","521472",0.424298899430302,4.89379438952275,3.34236554878802,0.00292652527684475,0.0272507027188496,-2.54920317133031
"gene30358",11374975,11435415,"X","OFD1","protein_coding","526925",-0.266090139649627,4.87761863786539,-3.349155108621,0.00287950674615152,0.0269318572140054,-2.55017653688743
"gene28759",33715696,33884500,"27","ADAM32","protein_coding","520297",-0.769910612371515,1.30935210307743,-3.08540470830891,0.00537230907038567,0.0406037735293076,-2.55119259139956
"gene19220",1012778,1014845,"17","YDJC","protein_coding","538763",0.801003369851229,-0.34758191928924,2.94900520753431,0.00737872975448188,0.049953971075607,-2.55348543905514
"gene17917",53502627,53522029,"15","OAF","protein_coding","514557",-0.328593057370647,4.68868664989738,-3.34101137017289,0.00293599217701946,0.0272507027188496,-2.55353882634556
"gene2561",238314,264676,"3","TBX19","protein_coding","514352",0.907963584028653,1.84210093376056,3.09431247168865,0.00526141226217298,0.0399430641750776,-2.55450987039117
"gene17945",54713386,54721434,"15","CCDC84","protein_coding","512413",-0.325067632663935,2.03507883022574,-3.14124038147118,0.00471269532674188,0.0371878875667252,-2.55606952117555
"gene962",126641119,126648503,"1","RNF7","protein_coding","515595",-0.316385412437962,3.23144084530891,-3.23493325905212,0.0037778464974037,0.0322884855554043,-2.55782101136421
"gene21931",21218063,21273017,"19","FAM222B","protein_coding","506074",-0.182403317641035,6.43128711612866,-3.40964750119933,0.00249183633276721,0.0245049777626408,-2.55840420167508
"gene18302",2811240,2849158,"16","TMCC2","protein_coding","768080",0.49120530933126,7.76676230329288,3.43398471630396,0.00235067551734429,0.0237163903089813,-2.56337600264738
"gene25251",53078418,53142931,"22","UBP1","protein_coding","785419",-0.147740928006448,7.1286208951161,-3.42280908915922,0.00241449884571787,0.0239954698755572,-2.56408370327943
"gene14807",54231560,54303265,"12","NDFIP2","protein_coding","512310",-0.174138236241111,6.0313984955578,-3.39098864378586,0.002605634632651,0.0251927570262102,-2.56428456754008
"gene18364",5784704,6170244,"16","LOC113906361","protein_coding",NA,1.25972026660573,8.26068189904089,3.43377926568646,0.00235183382237923,0.0237163903089813,-2.56574537798756
"gene19855",55446510,55475940,"17","ELMOD2","protein_coding","515278",-0.295267894315214,4.4523175626711,-3.31325492912086,0.00313673503042427,0.0284156300350319,-2.57096034582932
"gene13172",1803309,1828118,"11","MAL","protein_coding","510077",1.42583821170328,1.50237092963317,3.0803681044419,0.00543600562342618,0.040903477961676,-2.5729790511504
"gene24533",67876948,67885699,"21","EIF5","protein_coding","504752",0.21803450390357,7.50111624670978,3.42320934596103,0.00241218404965748,0.0239954698755572,-2.57482002096251
"gene22589",41773065,41796564,"19","TNS4","protein_coding","532898",1.74902342505346,2.54421672728164,3.18738571805313,0.00422726939130924,0.0348076546630196,-2.57574822256792
"gene24047",27799962,27889722,"21","LOC113879511","protein_coding",NA,-0.758392941829012,0.818833010454929,-3.03433052227264,0.00605294574225226,0.043783488908562,-2.5772823840903
"gene24396",60124287,60231252,"21","SYNE3","protein_coding","520207",-0.393455454686638,5.49487462146214,-3.36873454919913,0.00274800096609433,0.0260310358775962,-2.57900622075215
"gene24615",1198494,1211246,"22","LOC113880860","lncRNA",NA,-0.386557370618832,2.28472172728636,-3.16774130821364,0.00442769693713031,0.0357684748297236,-2.57932148485249
"gene22110",27129327,27149566,"19","DHX33","protein_coding","528151",0.188088509735869,4.47688115723826,3.31491502509227,0.0031243620771254,0.0283626185645082,-2.58056291135098
"gene4124",103669515,103694571,"3","PPIH","protein_coding","513428",0.240983408390361,4.3406798245479,3.29918431300972,0.00324353739699847,0.0290892470928492,-2.58425344867859
"gene15054",5895268,6014834,"13","KCNB1","protein_coding","539528",-0.574410327400194,2.42484922391936,-3.16733279428645,0.00443196098183595,0.0357859288960489,-2.58735211786282
"gene21547",60602100,60768326,"18","VAT1L","protein_coding","618809",-0.725787761453376,2.25785525693632,-3.14876653780093,0.0046300023518718,0.0368257269810168,-2.59278043430644
"gene5803",12550477,12622741,"5","NINJ2","protein_coding","509556",0.517802908264445,2.75439031070369,3.19197791386622,0.00418169847854135,0.0345859194046787,-2.59486698876208
"gene17126",7405320,7578371,"15","AMBRA1","protein_coding","517263",-0.169825853636921,7.25809381691581,-3.41195937953239,0.00247807879074909,0.0244049886860316,-2.59600351114701
"gene18661",42712265,42835046,"16","UBE4B","protein_coding","520833",0.151911664083745,7.87409456708501,3.41966152642239,0.00243277784961756,0.0240913807158412,-2.59899754969992
"gene6302",48618616,49110237,"5","SYN3","protein_coding","100138309",-0.366753714851413,8.92010018167847,-3.42678022184009,0.00239162839611041,0.0239205020006034,-2.5995683586355
"gene5903",16568469,16573117,"5","PHB2","protein_coding","515363",-0.208245846118039,4.56181010576959,-3.30512673170025,0.00319800711461181,0.0287871402332755,-2.60431951571925
"gene23521",35292425,35360768,"20","OSMR","protein_coding","514720",0.306929337222017,4.29405022981099,3.27888510975433,0.00340387133830749,0.0301138284372601,-2.60687360999126
"gene2551",135773088,135798923,"2","LOC113880520","lncRNA",NA,0.424102239938245,0.942237711057279,3.01946761615422,0.00626612088917617,0.0447358433434973,-2.60771076621346
"gene4142",105478689,105480057,"3","CITED4","protein_coding","504742",-0.659385546671687,1.98522044169572,-3.11532223097163,0.00500852703655303,0.0387152317083454,-2.60870423145993
"gene7627",57770924,58005032,"6","LOC113894208","lncRNA",NA,-0.453096255530845,3.35064514643736,-3.23051254536687,0.0038175965069975,0.0324906300017751,-2.60973089527706
"gene25721",25852196,25890441,"23","LOC113882302","protein_coding",NA,0.600571565629934,6.5233497863683,3.38384812140978,0.00265051239176465,0.0254476113550181,-2.61085334661128
"gene20335",7001655,7024492,"18","LOC113875577","protein_coding",NA,0.300948776211927,4.4349471585311,3.29282113452975,0.00329299031881474,0.0293933076044046,-2.61315419853795
"gene15225",16102526,16108717,"13","LOC113903036","lncRNA",NA,0.35061279547773,1.51642069961969,3.066577594792,0.00561415643202187,0.0417454735043654,-2.61479465507906
"gene3515",42586419,42604612,"3","EXTL2","protein_coding","540527",0.615862886558387,1.84299839285621,3.07233047547206,0.00553916530266208,0.0414232172721714,-2.61605191494834
"gene30978",63874533,63921555,"X","IGBP1","protein_coding","100296883",0.207331258045562,5.58002558773798,3.34847320613276,0.0028841955602617,0.0269460840564153,-2.61670180095105
"gene20986",19889797,19891281,"18","HAMP","protein_coding","512301",2.35457622708832,3.26459621237901,3.19744534804909,0.00412806224092338,0.0343258665223996,-2.61737684642073
"gene18508",30135313,30153693,"16","TFB2M","protein_coding","516874",0.257425764865401,3.84394361221913,3.24862464539391,0.00365726765947041,0.0316324833200661,-2.61770834300922
"gene27665",38704385,38719337,"25","ANKS3","protein_coding","528545",-0.346668106188392,3.88107633273719,-3.26415362001334,0.00352502430549249,0.0308018687772695,-2.62028476325614
"gene1967",96573165,96658732,"2","PTH2R","protein_coding","524064",1.10310949652276,1.02354822953372,2.99851640536165,0.00657890774105626,0.0462508088423926,-2.62186544558752
"gene24849",10309672,10312113,"22","GMPPB","protein_coding","514161",0.388305736328742,2.84353987918731,3.16924854037655,0.00441199884092978,0.0356925041753392,-2.62348107190459
"gene24215",44327691,44357361,"21","EGLN3","protein_coding","535578",-0.42570499604461,3.30174997113438,-3.20861325337602,0.00402056650942779,0.0336623513902042,-2.62676384817008
"gene1628",36998182,37250637,"2","TANC1","protein_coding","507983",0.22794046856672,7.97976114432183,3.40752653300212,0.00250452337571474,0.024587106861532,-2.62861597035321
"gene4137",105094897,105319577,"3","SCMH1","protein_coding","540926",-0.341444548028528,7.61862148007309,-3.40400475103961,0.00252572911951116,0.0247381862465419,-2.6298069074094
"gene24569",69417398,69424517,"21","NUDT14","protein_coding","100126049",0.53302550812645,2.06248017850276,3.10084770462314,0.0051814593392599,0.0395288786831244,-2.63586950415065
"gene15117",8865808,8872293,"13","SNX21","protein_coding","100125285",0.376084828538287,2.02161650448546,3.10345176548796,0.00514992850696164,0.0394009896169376,-2.63834666702584
"gene3832",84075445,84124085,"3","TM2D1","protein_coding","514249",-0.187962610079284,5.47171392922699,-3.33519683869591,0.00297698094262433,0.0274809423640085,-2.63970753111803
"gene26493",51761849,51775430,"23","LOC113881268","protein_coding",NA,-0.832924218027454,0.956355220741328,-3.01001929245571,0.00640536744767059,0.0454060484946749,-2.64117866982389
"gene7195",104724278,104762537,"5","RASSF9","protein_coding","615588",0.730585130534901,2.01699369874936,3.08120883857552,0.0054253227185462,0.0408592365695558,-2.64165642779677
"gene655",83360067,83368077,"1","LOC113891624","lncRNA",NA,0.374744083429124,1.8026850148333,3.06895820794886,0.00558300632759132,0.0416113749134378,-2.64292684065687
"gene28217",29121786,29143136,"26","DPCD","protein_coding","516908",0.381906072217371,4.47743373270547,3.29049789639216,0.00331122795587407,0.0295251159398772,-2.64408239803923
"gene14445",5036331,5157515,"12","PCDH17","protein_coding","510554",-0.553053381124422,5.54639419890392,-3.34161159890498,0.00293179237539558,0.0272507027188496,-2.64498722748684
"gene7972",99869964,100416114,"6","ARHGAP24","protein_coding","539902",-0.587859661967323,7.03585737848901,-3.38812986780945,0.00262351217322722,0.0252596562552998,-2.64544850728078
